   clBlas, 2, 4,-cl-std=CL2.0,2048, 0.23860
myGEMM.cl, 2, 4,-cl-std=CL2.0,2048, 0.35654
   clBlas, 2, 4,-cl-std=CL2.0,4096, 1.45301
myGEMM.cl, 2, 4,-cl-std=CL2.0,4096, 5.40611
myGEMM.cl, 2, 8,-cl-std=CL2.0,256, 0.00162
   clBlas, 2, 8,-cl-std=CL2.0,512, 0.19618
myGEMM.cl, 2, 8,-cl-std=CL2.0,512, 0.00274
   clBlas, 2, 8,-cl-std=CL2.0,1024, 0.21433
myGEMM.cl, 2, 8,-cl-std=CL2.0,1024, 0.01348
   clBlas, 2, 8,-cl-std=CL2.0,2048, 0.23907
myGEMM.cl, 2, 8,-cl-std=CL2.0,2048, 0.15250
   clBlas, 2, 8,-cl-std=CL2.0,4096, 1.43949
myGEMM.cl, 2, 8,-cl-std=CL2.0,4096, 2.32118
myGEMM.cl, 2,16,-cl-std=CL2.0,256, 0.00115
   clBlas, 2,16,-cl-std=CL2.0,512, 0.21492
myGEMM.cl, 2,16,-cl-std=CL2.0,512, 0.00250
   clBlas, 2,16,-cl-std=CL2.0,1024, 0.19599
myGEMM.cl, 2,16,-cl-std=CL2.0,1024, 0.01381
   clBlas, 2,16,-cl-std=CL2.0,2048, 0.21437
myGEMM.cl, 2,16,-cl-std=CL2.0,2048, 0.10516
   clBlas, 2,16,-cl-std=CL2.0,4096, 1.44311
myGEMM.cl, 2,16,-cl-std=CL2.0,4096, 1.21876
myGEMM.cl, 1, 4,-cl-std=CL1.2,256, 0.00142
   clBlas, 1, 4,-cl-std=CL1.2,512, 0.21635
myGEMM.cl, 1, 4,-cl-std=CL1.2,512, 0.00739
   clBlas, 1, 4,-cl-std=CL1.2,1024, 0.19452
myGEMM.cl, 1, 4,-cl-std=CL1.2,1024, 0.05921
   clBlas, 1, 4,-cl-std=CL1.2,2048, 0.22948
myGEMM.cl, 1, 4,-cl-std=CL1.2,2048, 0.48646
   clBlas, 1, 4,-cl-std=CL1.2,4096, 1.42673
myGEMM.cl, 1, 4,-cl-std=CL1.2,4096, 4.78384
myGEMM.cl, 1, 8,-cl-std=CL1.2,256, 0.00138
   clBlas, 1, 8,-cl-std=CL1.2,512, 0.21859
myGEMM.cl, 1, 8,-cl-std=CL1.2,512, 0.00457
   clBlas, 1, 8,-cl-std=CL1.2,1024, 0.22085
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024, 0.03141
   clBlas, 1, 8,-cl-std=CL1.2,2048, 0.23209
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048, 0.35721
   clBlas, 1, 8,-cl-std=CL1.2,4096, 1.47802
myGEMM.cl, 1, 8,-cl-std=CL1.2,4096, 2.88170
myGEMM.cl, 1,16,-cl-std=CL1.2,256, 0.00111
   clBlas, 1,16,-cl-std=CL1.2,512, 0.21771
myGEMM.cl, 1,16,-cl-std=CL1.2,512, 0.00373
   clBlas, 1,16,-cl-std=CL1.2,1024, 0.23553
myGEMM.cl, 1,16,-cl-std=CL1.2,1024, 0.02168
   clBlas, 1,16,-cl-std=CL1.2,2048, 0.21286
myGEMM.cl, 1,16,-cl-std=CL1.2,2048, 0.26053
   clBlas, 1,16,-cl-std=CL1.2,4096, 1.44090
myGEMM.cl, 1,16,-cl-std=CL1.2,4096, 2.16144
myGEMM.cl, 2, 4,-cl-std=CL1.2,256, 0.00137
   clBlas, 2, 4,-cl-std=CL1.2,512, 0.21389
myGEMM.cl, 2, 4,-cl-std=CL1.2,512, 0.00481
   clBlas, 2, 4,-cl-std=CL1.2,1024, 0.20338
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024, 0.03325
   clBlas, 2, 4,-cl-std=CL1.2,2048, 0.21349
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048, 0.34962
   clBlas, 2, 4,-cl-std=CL1.2,4096, 1.45344
myGEMM.cl, 2, 4,-cl-std=CL1.2,4096, 5.38583
myGEMM.cl, 2, 8,-cl-std=CL1.2,256, 0.00279
   clBlas, 2, 8,-cl-std=CL1.2,512, 0.23026
myGEMM.cl, 2, 8,-cl-std=CL1.2,512, 0.00383
   clBlas, 2, 8,-cl-std=CL1.2,1024, 0.27772
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024, 0.01386
   clBlas, 2, 8,-cl-std=CL1.2,2048, 0.24606
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048, 0.14236
   clBlas, 2, 8,-cl-std=CL1.2,4096, 1.48074
myGEMM.cl, 2, 8,-cl-std=CL1.2,4096, 2.35980
myGEMM.cl, 2,16,-cl-std=CL1.2,256, 0.00110
   clBlas, 2,16,-cl-std=CL1.2,512, 0.21800
myGEMM.cl, 2,16,-cl-std=CL1.2,512, 0.00254
   clBlas, 2,16,-cl-std=CL1.2,1024, 0.20354
myGEMM.cl, 2,16,-cl-std=CL1.2,1024, 0.01366
   clBlas, 2,16,-cl-std=CL1.2,2048, 0.22347
myGEMM.cl, 2,16,-cl-std=CL1.2,2048, 0.12293
   clBlas, 2,16,-cl-std=CL1.2,4096, 1.53198
myGEMM.cl, 2,16,-cl-std=CL1.2,4096, 1.26439
myGEMM.cl, 1, 4,-cl-std=CL2.0,256, 0.00171
   clBlas, 1, 4,-cl-std=CL2.0,512, 0.18120
myGEMM.cl, 1, 4,-cl-std=CL2.0,512, 0.00738
   clBlas, 1, 4,-cl-std=CL2.0,1024, 0.19712
myGEMM.cl, 1, 4,-cl-std=CL2.0,1024, 0.04926
   clBlas, 1, 4,-cl-std=CL2.0,2048, 0.23056
myGEMM.cl, 1, 4,-cl-std=CL2.0,2048, 0.46041
   clBlas, 1, 4,-cl-std=CL2.0,4096, 1.41452
myGEMM.cl, 1, 4,-cl-std=CL2.0,4096, 4.41871
myGEMM.cl, 1, 8,-cl-std=CL2.0,256, 0.00133
   clBlas, 1, 8,-cl-std=CL2.0,512, 0.18491
myGEMM.cl, 1, 8,-cl-std=CL2.0,512, 0.00437
   clBlas, 1, 8,-cl-std=CL2.0,1024, 0.21860
myGEMM.cl, 1, 8,-cl-std=CL2.0,1024, 0.02955
   clBlas, 1, 8,-cl-std=CL2.0,2048, 0.21396
myGEMM.cl, 1, 8,-cl-std=CL2.0,2048, 0.30878
   clBlas, 1, 8,-cl-std=CL2.0,4096, 1.43243
myGEMM.cl, 1, 8,-cl-std=CL2.0,4096, 2.75723
myGEMM.cl, 1,16,-cl-std=CL2.0,256, 0.00152
   clBlas, 1,16,-cl-std=CL2.0,512, 0.18320
myGEMM.cl, 1,16,-cl-std=CL2.0,512, 0.00373
   clBlas, 1,16,-cl-std=CL2.0,1024, 0.18597
myGEMM.cl, 1,16,-cl-std=CL2.0,1024, 0.02221
   clBlas, 1,16,-cl-std=CL2.0,2048, 0.21679
myGEMM.cl, 1,16,-cl-std=CL2.0,2048, 0.25258
   clBlas, 1,16,-cl-std=CL2.0,4096, 1.46169
myGEMM.cl, 1,16,-cl-std=CL2.0,4096, 2.21707
myGEMM.cl, 2, 4,-cl-std=CL2.0,256, 0.00114
   clBlas, 2, 4,-cl-std=CL2.0,512, 0.20088
myGEMM.cl, 2, 4,-cl-std=CL2.0,512, 0.00548
   clBlas, 2, 4,-cl-std=CL2.0,1024, 0.18987
myGEMM.cl, 2, 4,-cl-std=CL2.0,1024, 0.03220
   clBlas, 2, 4,-cl-std=CL2.0,2048, 0.21753
myGEMM.cl, 2, 4,-cl-std=CL2.0,2048, 0.35675
   clBlas, 2, 4,-cl-std=CL2.0,4096, 1.42101
myGEMM.cl, 2, 4,-cl-std=CL2.0,4096, 5.44580
myGEMM.cl, 2, 8,-cl-std=CL2.0,256, 0.00114
   clBlas, 2, 8,-cl-std=CL2.0,512, 0.20243
myGEMM.cl, 2, 8,-cl-std=CL2.0,512, 0.00243
   clBlas, 2, 8,-cl-std=CL2.0,1024, 0.18828
myGEMM.cl, 2, 8,-cl-std=CL2.0,1024, 0.01363
   clBlas, 2, 8,-cl-std=CL2.0,2048, 0.21825
myGEMM.cl, 2, 8,-cl-std=CL2.0,2048, 0.13208
   clBlas, 2, 8,-cl-std=CL2.0,4096, 1.41631
myGEMM.cl, 2, 8,-cl-std=CL2.0,4096, 2.31809
myGEMM.cl, 2,16,-cl-std=CL2.0,256, 0.00148
   clBlas, 2,16,-cl-std=CL2.0,512, 0.20364
myGEMM.cl, 2,16,-cl-std=CL2.0,512, 0.00247
   clBlas, 2,16,-cl-std=CL2.0,1024, 0.19639
myGEMM.cl, 2,16,-cl-std=CL2.0,1024, 0.01315
   clBlas, 2,16,-cl-std=CL2.0,2048, 0.21416
myGEMM.cl, 2,16,-cl-std=CL2.0,2048, 0.10681
   clBlas, 2,16,-cl-std=CL2.0,4096, 1.44489
myGEMM.cl, 2,16,-cl-std=CL2.0,4096, 1.23116
myGEMM.cl, 1, 4,-cl-std=CL1.2,256, 0.00160
   clBlas, 1, 4,-cl-std=CL1.2,512, 0.21032
myGEMM.cl, 1, 4,-cl-std=CL1.2,512, 0.00765
   clBlas, 1, 4,-cl-std=CL1.2,1024, 0.21495
myGEMM.cl, 1, 4,-cl-std=CL1.2,1024, 0.05799
   clBlas, 1, 4,-cl-std=CL1.2,2048, 0.23208
myGEMM.cl, 1, 4,-cl-std=CL1.2,2048, 0.48527
   clBlas, 1, 4,-cl-std=CL1.2,4096, 1.49587
myGEMM.cl, 1, 4,-cl-std=CL1.2,4096, 4.47164
myGEMM.cl, 1, 8,-cl-std=CL1.2,256, 0.00154
   clBlas, 1, 8,-cl-std=CL1.2,512, 0.23534
myGEMM.cl, 1, 8,-cl-std=CL1.2,512, 0.00434
   clBlas, 1, 8,-cl-std=CL1.2,1024, 0.24975
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024, 0.02981
   clBlas, 1, 8,-cl-std=CL1.2,2048, 0.25532
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048, 0.36572
   clBlas, 1, 8,-cl-std=CL1.2,4096, 1.45988
myGEMM.cl, 1, 8,-cl-std=CL1.2,4096, 2.84415
myGEMM.cl, 1,16,-cl-std=CL1.2,256, 0.00114
   clBlas, 1,16,-cl-std=CL1.2,512, 0.19054
myGEMM.cl, 1,16,-cl-std=CL1.2,512, 0.00426
   clBlas, 1,16,-cl-std=CL1.2,1024, 0.19760
myGEMM.cl, 1,16,-cl-std=CL1.2,1024, 0.02153
   clBlas, 1,16,-cl-std=CL1.2,2048, 0.26149
myGEMM.cl, 1,16,-cl-std=CL1.2,2048, 0.28983
   clBlas, 1,16,-cl-std=CL1.2,4096, 1.68335
myGEMM.cl, 1,16,-cl-std=CL1.2,4096, 2.41539
myGEMM.cl, 2, 4,-cl-std=CL1.2,256, 0.00124
   clBlas, 2, 4,-cl-std=CL1.2,512, 0.21098
myGEMM.cl, 2, 4,-cl-std=CL1.2,512, 0.00497
   clBlas, 2, 4,-cl-std=CL1.2,1024, 0.20685
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024, 0.03328
   clBlas, 2, 4,-cl-std=CL1.2,2048, 0.24120
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048, 0.46168
   clBlas, 2, 4,-cl-std=CL1.2,4096, 1.70037
myGEMM.cl, 2, 4,-cl-std=CL1.2,4096, 5.46204
myGEMM.cl, 2, 8,-cl-std=CL1.2,256, 0.00108
   clBlas, 2, 8,-cl-std=CL1.2,512, 0.18841
myGEMM.cl, 2, 8,-cl-std=CL1.2,512, 0.00251
   clBlas, 2, 8,-cl-std=CL1.2,1024, 0.22126
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024, 0.01323
   clBlas, 2, 8,-cl-std=CL1.2,2048, 0.21548
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048, 0.13016
   clBlas, 2, 8,-cl-std=CL1.2,4096, 1.51197
myGEMM.cl, 2, 8,-cl-std=CL1.2,4096, 2.29815
myGEMM.cl, 2,16,-cl-std=CL1.2,256, 0.00126
   clBlas, 2,16,-cl-std=CL1.2,512, 0.20382
myGEMM.cl, 2,16,-cl-std=CL1.2,512, 0.00291
   clBlas, 2,16,-cl-std=CL1.2,1024, 0.19561
myGEMM.cl, 2,16,-cl-std=CL1.2,1024, 0.01403
   clBlas, 2,16,-cl-std=CL1.2,2048, 0.23266
myGEMM.cl, 2,16,-cl-std=CL1.2,2048, 0.11716
   clBlas, 2,16,-cl-std=CL1.2,4096, 1.71146
myGEMM.cl, 2,16,-cl-std=CL1.2,4096, 1.50674
myGEMM.cl, 1, 4,-cl-std=CL2.0,256, 0.00191
   clBlas, 1, 4,-cl-std=CL2.0,512, 0.18922
myGEMM.cl, 1, 4,-cl-std=CL2.0,512, 0.00720
   clBlas, 1, 4,-cl-std=CL2.0,1024, 0.20521
myGEMM.cl, 1, 4,-cl-std=CL2.0,1024, 0.05367
   clBlas, 1, 4,-cl-std=CL2.0,2048, 0.24206
myGEMM.cl, 1, 4,-cl-std=CL2.0,2048, 0.47218
   clBlas, 1, 4,-cl-std=CL2.0,4096, 1.45509
myGEMM.cl, 1, 4,-cl-std=CL2.0,4096, 4.52673
myGEMM.cl, 1, 8,-cl-std=CL2.0,256, 0.00157
   clBlas, 1, 8,-cl-std=CL2.0,512, 0.18016
myGEMM.cl, 1, 8,-cl-std=CL2.0,512, 0.00475
   clBlas, 1, 8,-cl-std=CL2.0,1024, 0.19887
myGEMM.cl, 1, 8,-cl-std=CL2.0,1024, 0.02934
   clBlas, 1, 8,-cl-std=CL2.0,2048, 0.22096
myGEMM.cl, 1, 8,-cl-std=CL2.0,2048, 0.30232
   clBlas, 1, 8,-cl-std=CL2.0,4096, 1.44846
myGEMM.cl, 1, 8,-cl-std=CL2.0,4096, 2.76100
myGEMM.cl, 1,16,-cl-std=CL2.0,256, 0.00153
   clBlas, 1,16,-cl-std=CL2.0,512, 0.19164
myGEMM.cl, 1,16,-cl-std=CL2.0,512, 0.00368
   clBlas, 1,16,-cl-std=CL2.0,1024, 0.21912
myGEMM.cl, 1,16,-cl-std=CL2.0,1024, 0.02148
   clBlas, 1,16,-cl-std=CL2.0,2048, 0.22045
myGEMM.cl, 1,16,-cl-std=CL2.0,2048, 0.24853
   clBlas, 1,16,-cl-std=CL2.0,4096, 1.43674
myGEMM.cl, 1,16,-cl-std=CL2.0,4096, 2.17309
myGEMM.cl, 2, 4,-cl-std=CL2.0,256, 0.00155
   clBlas, 2, 4,-cl-std=CL2.0,512, 0.18136
myGEMM.cl, 2, 4,-cl-std=CL2.0,512, 0.00481
   clBlas, 2, 4,-cl-std=CL2.0,1024, 0.22686
myGEMM.cl, 2, 4,-cl-std=CL2.0,1024, 0.03213
   clBlas, 2, 4,-cl-std=CL2.0,2048, 0.21644
myGEMM.cl, 2, 4,-cl-std=CL2.0,2048, 0.36040
   clBlas, 2, 4,-cl-std=CL2.0,4096, 1.45403
myGEMM.cl, 2, 4,-cl-std=CL2.0,4096, 5.37074
myGEMM.cl, 2, 8,-cl-std=CL2.0,256, 0.00106
   clBlas, 2, 8,-cl-std=CL2.0,512, 0.18028
myGEMM.cl, 2, 8,-cl-std=CL2.0,512, 0.00233
   clBlas, 2, 8,-cl-std=CL2.0,1024, 0.19219
myGEMM.cl, 2, 8,-cl-std=CL2.0,1024, 0.01338
   clBlas, 2, 8,-cl-std=CL2.0,2048, 0.23866
myGEMM.cl, 2, 8,-cl-std=CL2.0,2048, 0.12921
   clBlas, 2, 8,-cl-std=CL2.0,4096, 1.51586
myGEMM.cl, 2, 8,-cl-std=CL2.0,4096, 2.34030
myGEMM.cl, 2,16,-cl-std=CL2.0,256, 0.00135
   clBlas, 2,16,-cl-std=CL2.0,512, 0.18177
myGEMM.cl, 2,16,-cl-std=CL2.0,512, 0.00263
   clBlas, 2,16,-cl-std=CL2.0,1024, 0.21923
myGEMM.cl, 2,16,-cl-std=CL2.0,1024, 0.01314
   clBlas, 2,16,-cl-std=CL2.0,2048, 0.24370
myGEMM.cl, 2,16,-cl-std=CL2.0,2048, 0.10739
   clBlas, 2,16,-cl-std=CL2.0,4096, 1.48924
myGEMM.cl, 2,16,-cl-std=CL2.0,4096, 1.24981
myGEMM.cl, 1, 4,-cl-std=CL1.2,256, 0.00184
   clBlas, 1, 4,-cl-std=CL1.2,512, 0.19651
myGEMM.cl, 1, 4,-cl-std=CL1.2,512, 0.00749
   clBlas, 1, 4,-cl-std=CL1.2,1024, 0.21504
myGEMM.cl, 1, 4,-cl-std=CL1.2,1024, 0.04933
   clBlas, 1, 4,-cl-std=CL1.2,2048, 0.21786
myGEMM.cl, 1, 4,-cl-std=CL1.2,2048, 0.44121
   clBlas, 1, 4,-cl-std=CL1.2,4096, 1.42371
myGEMM.cl, 1, 4,-cl-std=CL1.2,4096, 4.43043
myGEMM.cl, 1, 8,-cl-std=CL1.2,256, 0.00159
   clBlas, 1, 8,-cl-std=CL1.2,512, 0.18431
myGEMM.cl, 1, 8,-cl-std=CL1.2,512, 0.00461
   clBlas, 1, 8,-cl-std=CL1.2,1024, 0.19169
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024, 0.02973
   clBlas, 1, 8,-cl-std=CL1.2,2048, 0.22384
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048, 0.30485
   clBlas, 1, 8,-cl-std=CL1.2,4096, 1.45245
myGEMM.cl, 1, 8,-cl-std=CL1.2,4096, 2.76749
myGEMM.cl, 1,16,-cl-std=CL1.2,256, 0.00174
   clBlas, 1,16,-cl-std=CL1.2,512, 0.20567
myGEMM.cl, 1,16,-cl-std=CL1.2,512, 0.00404
   clBlas, 1,16,-cl-std=CL1.2,1024, 0.19424
myGEMM.cl, 1,16,-cl-std=CL1.2,1024, 0.02117
   clBlas, 1,16,-cl-std=CL1.2,2048, 0.23919
myGEMM.cl, 1,16,-cl-std=CL1.2,2048, 0.25144
   clBlas, 1,16,-cl-std=CL1.2,4096, 1.43680
myGEMM.cl, 1,16,-cl-std=CL1.2,4096, 2.16294
myGEMM.cl, 2, 4,-cl-std=CL1.2,256, 0.00161
   clBlas, 2, 4,-cl-std=CL1.2,512, 0.18835
myGEMM.cl, 2, 4,-cl-std=CL1.2,512, 0.00517
   clBlas, 2, 4,-cl-std=CL1.2,1024, 0.21422
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024, 0.03206
   clBlas, 2, 4,-cl-std=CL1.2,2048, 0.22063
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048, 0.35621
   clBlas, 2, 4,-cl-std=CL1.2,4096, 1.44301
myGEMM.cl, 2, 4,-cl-std=CL1.2,4096, 5.35794
myGEMM.cl, 2, 8,-cl-std=CL1.2,256, 0.00171
   clBlas, 2, 8,-cl-std=CL1.2,512, 0.18985
myGEMM.cl, 2, 8,-cl-std=CL1.2,512, 0.00290
   clBlas, 2, 8,-cl-std=CL1.2,1024, 0.18752
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024, 0.01334
   clBlas, 2, 8,-cl-std=CL1.2,2048, 0.21402
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048, 0.12218
   clBlas, 2, 8,-cl-std=CL1.2,4096, 1.45353
myGEMM.cl, 2, 8,-cl-std=CL1.2,4096, 2.48620
myGEMM.cl, 2,16,-cl-std=CL1.2,256, 0.00145
   clBlas, 2,16,-cl-std=CL1.2,512, 0.18042
myGEMM.cl, 2,16,-cl-std=CL1.2,512, 0.00274
   clBlas, 2,16,-cl-std=CL1.2,1024, 0.20353
myGEMM.cl, 2,16,-cl-std=CL1.2,1024, 0.01306
   clBlas, 2,16,-cl-std=CL1.2,2048, 0.22092
myGEMM.cl, 2,16,-cl-std=CL1.2,2048, 0.11361
   clBlas, 2,16,-cl-std=CL1.2,4096, 1.50435
myGEMM.cl, 2,16,-cl-std=CL1.2,4096, 1.24352
myGEMM.cl, 1, 4,-cl-std=CL2.0,256, 0.00167
   clBlas, 1, 4,-cl-std=CL2.0,512, 0.18060
myGEMM.cl, 1, 4,-cl-std=CL2.0,512, 0.00765
   clBlas, 1, 4,-cl-std=CL2.0,1024, 0.20171
myGEMM.cl, 1, 4,-cl-std=CL2.0,1024, 0.05317
   clBlas, 1, 4,-cl-std=CL2.0,2048, 0.21376
myGEMM.cl, 1, 4,-cl-std=CL2.0,2048, 0.47302
   clBlas, 1, 4,-cl-std=CL2.0,4096, 1.41400
myGEMM.cl, 1, 4,-cl-std=CL2.0,4096, 4.55079
myGEMM.cl, 1, 8,-cl-std=CL2.0,256, 0.00133
   clBlas, 1, 8,-cl-std=CL2.0,512, 0.19701
myGEMM.cl, 1, 8,-cl-std=CL2.0,512, 0.00432
   clBlas, 1, 8,-cl-std=CL2.0,1024, 0.19832
myGEMM.cl, 1, 8,-cl-std=CL2.0,1024, 0.03201
   clBlas, 1, 8,-cl-std=CL2.0,2048, 0.21852
myGEMM.cl, 1, 8,-cl-std=CL2.0,2048, 0.30257
   clBlas, 1, 8,-cl-std=CL2.0,4096, 1.57210
myGEMM.cl, 1, 8,-cl-std=CL2.0,4096, 2.96001
myGEMM.cl, 1,16,-cl-std=CL2.0,256, 0.00140
   clBlas, 1,16,-cl-std=CL2.0,512, 0.19669
myGEMM.cl, 1,16,-cl-std=CL2.0,512, 0.00349
   clBlas, 1,16,-cl-std=CL2.0,1024, 0.20156
myGEMM.cl, 1,16,-cl-std=CL2.0,1024, 0.02315
   clBlas, 1,16,-cl-std=CL2.0,2048, 0.23519
myGEMM.cl, 1,16,-cl-std=CL2.0,2048, 0.27057
   clBlas, 1,16,-cl-std=CL2.0,4096, 1.46247
myGEMM.cl, 1,16,-cl-std=CL2.0,4096, 2.40601
myGEMM.cl, 2, 4,-cl-std=CL2.0,256, 0.00159
   clBlas, 2, 4,-cl-std=CL2.0,512, 0.18356
myGEMM.cl, 2, 4,-cl-std=CL2.0,512, 0.00482
   clBlas, 2, 4,-cl-std=CL2.0,1024, 0.20222
myGEMM.cl, 2, 4,-cl-std=CL2.0,1024, 0.03194
   clBlas, 2, 4,-cl-std=CL2.0,2048, 0.24325
myGEMM.cl, 2, 4,-cl-std=CL2.0,2048, 0.36002
   clBlas, 2, 4,-cl-std=CL2.0,4096, 1.41694
myGEMM.cl, 2, 4,-cl-std=CL2.0,4096, 5.32584
myGEMM.cl, 2, 8,-cl-std=CL2.0,256, 0.00139
   clBlas, 2, 8,-cl-std=CL2.0,512, 0.19372
myGEMM.cl, 2, 8,-cl-std=CL2.0,512, 0.00254
   clBlas, 2, 8,-cl-std=CL2.0,1024, 0.19501
myGEMM.cl, 2, 8,-cl-std=CL2.0,1024, 0.01352
   clBlas, 2, 8,-cl-std=CL2.0,2048, 0.22717
myGEMM.cl, 2, 8,-cl-std=CL2.0,2048, 0.12396
   clBlas, 2, 8,-cl-std=CL2.0,4096, 1.43712
myGEMM.cl, 2, 8,-cl-std=CL2.0,4096, 2.36602
myGEMM.cl, 2,16,-cl-std=CL2.0,256, 0.00090
   clBlas, 2,16,-cl-std=CL2.0,512, 0.18155
myGEMM.cl, 2,16,-cl-std=CL2.0,512, 0.00261
   clBlas, 2,16,-cl-std=CL2.0,1024, 0.19268
myGEMM.cl, 2,16,-cl-std=CL2.0,1024, 0.01322
   clBlas, 2,16,-cl-std=CL2.0,2048, 0.21299
myGEMM.cl, 2,16,-cl-std=CL2.0,2048, 0.11190
   clBlas, 2,16,-cl-std=CL2.0,4096, 1.42571
myGEMM.cl, 2,16,-cl-std=CL2.0,4096, 1.22932
myGEMM.cl, 1, 4,-cl-std=CL1.2,256, 0.00229
   clBlas, 1, 4,-cl-std=CL1.2,512, 0.20775
myGEMM.cl, 1, 4,-cl-std=CL1.2,512, 0.00739
   clBlas, 1, 4,-cl-std=CL1.2,1024, 0.22150
myGEMM.cl, 1, 4,-cl-std=CL1.2,1024, 0.04941
   clBlas, 1, 4,-cl-std=CL1.2,2048, 0.22164
myGEMM.cl, 1, 4,-cl-std=CL1.2,2048, 0.45351
   clBlas, 1, 4,-cl-std=CL1.2,4096, 1.48944
myGEMM.cl, 1, 4,-cl-std=CL1.2,4096, 4.66522
myGEMM.cl, 1, 8,-cl-std=CL1.2,256, 0.00160
   clBlas, 1, 8,-cl-std=CL1.2,512, 0.18778
myGEMM.cl, 1, 8,-cl-std=CL1.2,512, 0.00440
   clBlas, 1, 8,-cl-std=CL1.2,1024, 0.20758
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024, 0.02911
   clBlas, 1, 8,-cl-std=CL1.2,2048, 0.22473
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048, 0.30598
   clBlas, 1, 8,-cl-std=CL1.2,4096, 1.43344
myGEMM.cl, 1, 8,-cl-std=CL1.2,4096, 2.75036
myGEMM.cl, 1,16,-cl-std=CL1.2,256, 0.00115
   clBlas, 1,16,-cl-std=CL1.2,512, 0.18346
myGEMM.cl, 1,16,-cl-std=CL1.2,512, 0.00375
   clBlas, 1,16,-cl-std=CL1.2,1024, 0.20705
myGEMM.cl, 1,16,-cl-std=CL1.2,1024, 0.02135
   clBlas, 1,16,-cl-std=CL1.2,2048, 0.22261
myGEMM.cl, 1,16,-cl-std=CL1.2,2048, 0.25028
   clBlas, 1,16,-cl-std=CL1.2,4096, 1.44340
myGEMM.cl, 1,16,-cl-std=CL1.2,4096, 2.15947
myGEMM.cl, 2, 4,-cl-std=CL1.2,256, 0.00128
   clBlas, 2, 4,-cl-std=CL1.2,512, 0.19897
myGEMM.cl, 2, 4,-cl-std=CL1.2,512, 0.00453
   clBlas, 2, 4,-cl-std=CL1.2,1024, 0.19602
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024, 0.03217
   clBlas, 2, 4,-cl-std=CL1.2,2048, 0.22584
